n    ,h              ,x              ,v1[1]              ,v1[2]              ,v2[1]              ,v2[2]              ,S                      ,ОЛП                    ,u[1]               ,u[2]               ,E
502  ,4.8828125e-06  ,0.00187011719  ,9.535715127255479  ,10.463910852811953 ,9.53571788003658   ,10.46390810003085  ,2.7527811035099603e-06 ,5.505562207019921e-06  ,9.537496185509637  ,10.462129794550181 ,0.001781058261771662
503  ,4.8828125e-06  ,0.001875       ,9.537969730639253  ,10.461655272883986 ,9.537972470044352  ,10.461652533478883 ,2.7394051027584965e-06 ,5.478810205516993e-06  ,9.539747601223008  ,10.459877402292596 ,0.0017778705913897852
504  ,4.8828125e-06  ,0.00187988281  ,9.540213376337647  ,10.459410650641447 ,9.54021610243174   ,10.459407924547348 ,2.7260940989037863e-06 ,5.452188197807573e-06  ,9.54198804811262   ,10.457635978858816 ,0.001774671782630577
505  ,4.8828125e-06  ,0.00188476562  ,9.542446117595004  ,10.457176932839992 ,9.54244883044277   ,10.457174219992222 ,2.712847770425242e-06  ,5.425695540850484e-06  ,9.544217579606642  ,10.45540547082068  ,0.0017714620193132191
506  ,4.8828125e-06  ,0.00188964844  ,9.544668007396947  ,10.454954066494    ,9.544670707062751  ,10.454951366828192 ,2.699665808236773e-06  ,5.399331616473546e-06  ,9.546436248872988  ,10.45318582501026  ,0.0017682414837398852
507  ,4.8828125e-06  ,0.00189453125  ,9.546879098471633  ,10.452741998875311 ,9.54688178501953   ,10.452739312327413 ,2.6865478979232194e-06 ,5.373095795846439e-06  ,9.548644108820605  ,10.45097698851862  ,0.0017650103566904107
508  ,4.8828125e-06  ,0.00189941406  ,9.549079443291015  ,10.450540677511974 ,9.549082116784744  ,10.450538004018245 ,2.673493728622134e-06  ,5.346987457244268e-06  ,9.550841212100723  ,10.44877890869453  ,0.0017617688174436097
509  ,4.8828125e-06  ,0.00190429687  ,9.551269094072078  ,10.448350050187006 ,9.551271754575065  ,10.448347389684015 ,2.6605029912474265e-06 ,5.321005982494853e-06  ,9.553027611108108  ,10.446591533143215 ,0.0017585170437914854
510  ,4.8828125e-06  ,0.00190917969  ,9.553448102778075  ,10.44617006493715  ,9.553450750353448  ,10.446167417361771 ,2.647575378489364e-06  ,5.295150756978728e-06  ,9.555203357982323  ,10.444414809725123 ,0.0017552552120267961
511  ,4.8828125e-06  ,0.0019140625   ,9.555616521119772  ,10.44400067005164  ,9.555619155830348  ,10.44399803534106  ,2.6347105794854997e-06 ,5.269421158970999e-06  ,9.55736850460896   ,10.442248686554652 ,0.0017519834969874637
512  ,4.8828125e-06  ,0.00191894531  ,9.557774400556665  ,10.441841814070983 ,9.557777022464956  ,10.44183919216269  ,2.6219082940315275e-06 ,5.243816588063055e-06  ,9.559523102620878  ,10.44009311199895  ,0.0017487020720334812
513  ,4.8828125e-06  ,0.00192382812  ,9.559921792298205  ,10.439693445785728 ,9.559924401466414  ,10.439690836617514 ,2.6091682148177142e-06 ,5.2183364296354284e-06 ,9.561667203399443  ,10.43794803467665  ,0.001745411109078887
514  ,4.8828125e-06  ,0.00192871094  ,9.562058747305008  ,10.437555514235257 ,9.562061343795046  ,10.437552917745215 ,2.596490041639754e-06  ,5.192980083279508e-06  ,9.56380085807574   ,10.43581340345666  ,0.0017421107785970946
515  ,4.8828125e-06  ,0.00193359375  ,9.564185316290072  ,10.435427968706572 ,9.56418790016354   ,10.435425384833101 ,2.5838734707406275e-06 ,5.167746941481255e-06  ,9.56592411753181   ,10.43368916745695  ,0.0017388012496208916
516  ,4.8828125e-06  ,0.00193847656  ,9.566301549719977  ,10.433310758733093 ,9.566304121038181  ,10.433308187414887 ,2.5713182054687422e-06 ,5.1426364109374845e-06 ,9.568037032401838  ,10.431575276043327 ,0.0017354826897655329
517  ,4.8828125e-06  ,0.00194335937  ,9.568407497816079  ,10.431203834093466 ,9.568410056640026  ,10.431201275269517 ,2.5588239491725062e-06 ,5.1176478983450124e-06 ,9.570139653073388  ,10.429471678828234 ,0.0017321552652322936
518  ,4.8828125e-06  ,0.00194824219  ,9.570503210555703  ,10.429107144810365 ,9.570505756946103  ,10.429104598419963 ,2.5463904016476135e-06 ,5.092780803295227e-06  ,9.572232029688578  ,10.427378325669544 ,0.001728819140820903
519  ,4.8828125e-06  ,0.001953125    ,9.572588737673332  ,10.427020641149305 ,9.5725912716906    ,10.427018107132033 ,2.5340172715715426e-06 ,5.068034543143085e-06  ,9.5743142121453    ,10.425295166669375 ,0.0017254744799295452
520  ,4.8828125e-06  ,0.00195800781  ,9.574664128661786  ,10.42494427361747  ,9.574666650366044  ,10.424941751913208 ,2.521704262292701e-06  ,5.043408524585402e-06  ,9.576386250098388  ,10.423222152172883 ,0.0017221214445868327
521  ,4.8828125e-06  ,0.00196289062  ,9.576729432773393  ,10.42287799296253  ,9.576731942224471  ,10.422875483511445 ,2.5094510842649242e-06 ,5.0189021685298485e-06 ,9.578448192960817  ,10.4211592327671   ,0.001718760195430491
522  ,4.8828125e-06  ,0.00196777344  ,9.57878469902116   ,10.420821750171477 ,9.578787196278597  ,10.420819252914034 ,2.4972574426129768e-06 ,4.9945148852259535e-06 ,9.580500089904874  ,10.41910635927973  ,0.0017153908917464378
523  ,9.765625e-06   ,0.00197753906  ,9.582855468373282  ,10.416749027732978 ,9.582865312787565  ,10.416739183318642 ,9.84441433615757e-06   ,1.968882867231514e-05  ,9.58457394153063   ,10.415030554567506 ,0.001718473165471579
524  ,9.765625e-06   ,0.00198730469  ,9.586886859138504  ,10.412715683881569 ,9.586896608345684  ,10.412705934674337 ,9.749207231735113e-06  ,1.9498414463470226e-05 ,9.588608193584633  ,10.41099434942722  ,0.001721334454348522
525  ,9.765625e-06   ,0.00199707031  ,9.590879252154224  ,10.408721337779852 ,9.590888907075067  ,10.408711682858955 ,9.654920896551289e-06  ,1.9309841793102578e-05 ,9.592603230899334  ,10.406997359026429 ,0.0017239787534233386
526  ,9.765625e-06   ,0.00200683594  ,9.594833024574696  ,10.404765612273577 ,9.594842586121063  ,10.404756050727155 ,9.561546422176548e-06  ,1.9123092844353096e-05 ,9.596559434567338  ,10.403039202272526 ,0.0017264100010514483
527  ,9.765625e-06   ,0.00201660156  ,9.598748549906642  ,10.400848133856018 ,9.598758018981574  ,10.400838664781032 ,9.469074985446468e-06  ,1.8938149970892937e-05 ,9.600477181977759  ,10.399119501776397 ,0.0017286320796205956
528  ,9.765625e-06   ,0.00202636719  ,9.602626198044536  ,10.3969685326327   ,9.602635575542344  ,10.39695915513484  ,9.377497859119899e-06  ,1.8754995718239797e-05 ,9.604356846852204  ,10.395237883816433 ,0.0017306488162667222
529  ,9.765625e-06   ,0.00203613281  ,9.606466335305539  ,10.393126442286466 ,9.606475622111873  ,10.393117155480075 ,9.286806390562674e-06  ,1.8573612781125348e-05 ,9.60819879928042   ,10.39139397830289  ,0.0017324639835756273
530  ,9.765625e-06   ,0.00204589844  ,9.610269324464086  ,10.389321500042875 ,9.610278521456046  ,10.389312303050863 ,9.196992012405758e-06  ,1.8393984024811516e-05 ,9.612003405755583  ,10.387587418742587 ,0.0017340813002881816
531  ,9.765625e-06   ,0.00205566406  ,9.614035524786162  ,10.385553346635948 ,9.61404463283236   ,10.385544238589697 ,9.108046251427027e-06  ,1.8216092502854053e-05 ,9.61577102920926   ,10.383817842203964 ,0.001735504431984225
532  ,9.765625e-06   ,0.00206542969  ,9.617765292063222  ,10.38182162627423  ,9.617774312023865  ,10.381812606313531 ,9.019960698353202e-06  ,1.8039921396706404e-05 ,9.619502029046009  ,10.380084889282463 ,0.0017367369917664632
533  ,9.765625e-06   ,0.00207519531  ,9.6214589786458    ,10.378125986607182 ,9.62146791137278   ,10.378117053880148 ,8.932727034505206e-06  ,1.786545406901041e-05  ,9.623196761177656  ,10.376388204066249 ,0.0017377825409337078
534  ,9.765625e-06   ,0.00208496094  ,9.62511693347678   ,10.374466078691922 ,9.625125779813754  ,10.374457232354896 ,8.846337026469087e-06  ,1.7692674052938173e-05 ,9.626855578057254  ,10.372727434102279 ,0.0017386445896434566
535  ,9.765625e-06   ,0.00209472656  ,9.628739502124365  ,10.370841556960249 ,9.628748262906822  ,10.37083279617774  ,8.760782508332454e-06  ,1.752156501666491e-05  ,9.63047882871267   ,10.36910223036268  ,0.0017393265975691463
536  ,9.765625e-06   ,0.00210449219  ,9.632327026814696  ,10.367252079186018 ,9.632335702870051  ,10.367243403130612 ,8.676055406553473e-06  ,1.7352110813106947e-05 ,9.634066858779892  ,10.365512247211463 ,0.0017398319745556279
537  ,9.765625e-06   ,0.00211425781  ,9.635879846464194  ,10.363697306452814 ,9.635888438611852  ,10.3636887143051   ,8.592147713315512e-06  ,1.7184295426631024e-05 ,9.637620010535983  ,10.361957142371573 ,0.0017401640812408914
538  ,9.765625e-06   ,0.00212402344  ,9.63939829671155   ,10.360176903121943 ,9.639406805763004  ,10.360168394070435 ,8.509051507843424e-06  ,1.7018103015686847e-05 ,9.641138622931724  ,10.35843657689222  ,0.0017403262297222
539  ,9.765625e-06   ,0.00213378906  ,9.642882709949435  ,10.356690536800732 ,9.642891136708322  ,10.356682110041792 ,8.426758940416335e-06  ,1.685351788083267e-05  ,9.64462303162394   ,10.354950215116585 ,0.0017403216841476166
540  ,9.765625e-06   ,0.00214355469  ,9.64633341535589   ,10.353237878311141 ,9.646341760618075  ,10.353229533048902 ,8.345262239473072e-06  ,1.6690524478946145e-05 ,9.64807356900751   ,10.351497724649784 ,0.0017401536613572688
541  ,9.765625e-06   ,0.00215332031  ,9.64975073892542   ,10.349818601658667 ,9.649759003479074  ,10.34981033710496  ,8.264553706283095e-06  ,1.652910741256619e-05  ,9.65149056424707   ,10.348078776327185 ,0.0017398253314819812
542  ,9.765625e-06   ,0.00216308594  ,9.653135003499774  ,10.346432384001558 ,9.65314318812544   ,10.346424199375837 ,8.184625720275562e-06  ,1.6369251440551125e-05 ,9.654874343308398  ,10.344693044183009 ,0.0017393398185490128
543  ,9.765625e-06   ,0.00217285156  ,9.656486528798444  ,10.343078905620326 ,9.656494634269125  ,10.343070800149592 ,8.105470733710263e-06  ,1.6210941467420525e-05 ,9.658225228989512  ,10.34134020541924  ,0.0017387002010860186
544  ,9.765625e-06   ,0.00218261719  ,9.659805631448855  ,10.339757849887544 ,9.659813658530068  ,10.339749822806276 ,8.027081268124903e-06  ,1.6054162536249805e-05 ,9.661543540951438  ,10.338019940374846 ,0.0017379095126983657
545  ,9.765625e-06   ,0.00219238281  ,9.663092625016267  ,10.33646890323795  ,9.663100574466137  ,10.336460953788029 ,7.949449921440532e-06  ,1.5898899842881065e-05 ,9.664829595748717  ,10.334731932495291 ,0.0017369707426588832
546  ,9.765625e-06   ,0.00220214844  ,9.666347820033403  ,10.333211755138823 ,9.666355692602712  ,10.33320388256946  ,7.872569362632476e-06  ,1.574513872526495e-05  ,9.668083706859573  ,10.331475868302348 ,0.0017358868364745206
547  ,9.765625e-06   ,0.00221191406  ,9.669571524029763  ,10.329986098060663 ,9.669579320462038  ,10.329978301628335 ,7.796432328177616e-06  ,1.5592864656355232e-05 ,9.671306184715824  ,10.328251437364205 ,0.0017346606964583344
548  ,9.765625e-06   ,0.00222167969  ,9.672764041560674  ,10.326791627448143 ,9.672771762592252  ,10.326783906416514 ,7.721031629159825e-06  ,1.544206325831965e-05  ,9.674497336732477  ,10.325058332265845 ,0.0017332951822979226
549  ,9.765625e-06   ,0.00223144531  ,9.675925674236055  ,10.323628041691343 ,9.675933320596146  ,10.3236203953312   ,7.646360142388176e-06  ,1.529272028477635e-05  ,9.677657467337058  ,10.321896248579753 ,0.0017317931115901075
550  ,9.765625e-06   ,0.00224121094  ,9.679056720748902  ,10.32049504209727  ,9.679064293159666  ,10.320487469686453 ,7.572410817502373e-06  ,1.5144821635004746e-05 ,9.68078687799863   ,10.318764884836858 ,0.0017301572604129234
551  ,9.765625e-06   ,0.00225097656  ,9.682157476903491  ,10.317392332861644 ,9.682164976080111  ,10.317384833684972 ,7.499176671643681e-06  ,1.4998353343287363e-05 ,9.683885867256553  ,10.315663942497803 ,0.0017283903638407594
552  ,9.765625e-06   ,0.00226074219  ,9.68522823564333   ,10.314319621040958 ,9.685235662294062  ,10.314312194390174 ,7.4266507841258544e-06 ,1.4853301568251709e-05 ,9.686954730748953  ,10.312593125924463 ,0.0017264951164950304
553  ,9.765625e-06   ,0.00227050781  ,9.688269287078812  ,10.311276616524822 ,9.68827664190507   ,10.31126926169851  ,7.354826312422347e-06  ,1.4709652624844693e-05 ,9.689993761240917  ,10.309552142351748 ,0.0017244741730735313
554  ,9.765625e-06   ,0.00228027344  ,9.691280918514625  ,10.308263032008544 ,9.691288202211034  ,10.308255748312083 ,7.283696460191891e-06  ,1.4567392920383782e-05 ,9.69300324865241   ,10.306540701859696 ,0.001722330148847817
555  ,9.765625e-06   ,0.00229003906  ,9.694263414476877  ,10.305278582966018 ,9.694270627731346  ,10.305271369711493 ,7.2132545252401314e-06 ,1.4426509050480263e-05 ,9.69598348008593   ,10.303558517345808 ,0.0017200656202103204
556  ,9.765625e-06   ,0.00229980469  ,9.697217056739975  ,10.302322987622837 ,9.69722420023376   ,10.302315844128996 ,7.1434938408998505e-06 ,1.4286987681799701e-05 ,9.698934739853886  ,10.300605304497676 ,0.0017176831251610736
557  ,9.765625e-06   ,0.00230957031  ,9.700142124353233  ,10.299395966929685 ,9.70014919876101   ,10.299388892521858 ,7.074407827545315e-06  ,1.414881565509063e-05  ,9.701857309505707  ,10.297680781765868 ,0.001715185163817523
558  ,9.765625e-06   ,0.00231933594  ,9.703038893667234  ,10.296497244535983 ,9.703045899657138  ,10.296490238546024 ,7.0059899588414964e-06 ,1.4011979917682993e-05 ,9.704751467854702  ,10.294784670337076 ,0.0017125741989065801
559  ,9.765625e-06   ,0.00232910156  ,9.705907638359918  ,10.293626546763786 ,9.705914576593635  ,10.293619608530019 ,6.938233767073143e-06  ,1.3876467534146286e-05 ,9.70761749100464   ,10.291916694107531 ,0.0017098526562548955
560  ,9.765625e-06   ,0.00233886719  ,9.708748629462443  ,10.290783602581941 ,9.70875550059525   ,10.290776731449078 ,6.8711328626847035e-06 ,1.3742265725369407e-05 ,9.710455652376098  ,10.289076579656658 ,0.0017070229252826863
561  ,9.765625e-06   ,0.00234863281  ,9.71156213538477   ,10.287968143580484 ,9.71156894006562   ,10.287961338899581 ,6.804680902305904e-06  ,1.3609361804611808e-05 ,9.713266222732512  ,10.28626405622102  ,0.0017040873594638128
562  ,9.765625e-06   ,0.00235839844  ,9.714348421941025  ,10.28517990394529  ,9.714355160812579  ,10.285173165073683 ,6.738871606515318e-06  ,1.3477743213030635e-05 ,9.716049470206023  ,10.283478855668477 ,0.0017010482768125001
563  ,9.765625e-06   ,0.00236816406  ,9.717107752374593  ,10.282418620432974 ,9.717114426073309  ,10.282411946734207 ,6.67369876694579e-06   ,1.334739753389158e-05  ,9.718805660323033  ,10.280720712472624 ,0.0016979079603505198
564  ,9.765625e-06   ,0.00237792969  ,9.719840387382986  ,10.279684032346026 ,9.719846996539161  ,10.279677423189797 ,6.609156228520874e-06  ,1.3218312457041748e-05 ,9.721535056029536  ,10.27798936368747  ,0.0016946686585566084
565  ,9.765625e-06   ,0.00238769531  ,9.722546585142464  ,10.276975881508182 ,9.7225531303803    ,10.276969336270295 ,6.545237887678468e-06  ,1.3090475775356936e-05 ,9.724237917716188  ,10.275284548922357 ,0.0016913325858247674
566  ,9.765625e-06   ,0.00239746094  ,9.725226601332416  ,10.274293912240054 ,9.725233083270082  ,10.274287430302337 ,6.481937717239816e-06  ,1.2963875434479633e-05 ,9.726914503243146  ,10.272606010317128 ,0.001687901922926116
567  ,9.765625e-06   ,0.00240722656  ,9.727880689159514  ,10.27163787133497  ,9.727887108409194  ,10.27163145208524  ,6.41924973088237e-06   ,1.283849946176474e-05  ,9.729565067964655  ,10.269953492517539 ,0.0016843788174316643
568  ,9.765625e-06   ,0.00241699219  ,9.730509099381619  ,10.26900750803507  ,9.730515456549579  ,10.269001150867057 ,6.357168013337855e-06  ,1.271433602667571e-05  ,9.732189864753407  ,10.267326742650896 ,0.0016807653841741654
569  ,9.765625e-06   ,0.00242675781  ,9.73311208033147   ,10.266402574007616 ,9.733118376018114  ,10.266396278320917 ,6.295686699075986e-06  ,1.2591373398151973e-05 ,9.734789144024651  ,10.264725510301956 ,0.001677063705660231
570  ,9.765625e-06   ,0.00243652344  ,9.735689877940134  ,10.26382282332154  ,9.73569611274006   ,10.263816588521559 ,6.2347999811862564e-06 ,1.2469599962372513e-05 ,9.737363153760075  ,10.262149547489024 ,0.0016732758325161967
571  ,9.765625e-06   ,0.00244628906  ,9.738242735760233  ,10.261268012424217 ,9.738248910262287  ,10.261261837922111 ,6.1745021060488625e-06 ,1.2349004212097725e-05 ,9.739912139531455  ,10.259598608640324 ,0.0016694037838931308
572  ,9.765625e-06   ,0.00245605469  ,9.74077089498895   ,10.258737900118469 ,9.740777009776286  ,10.258731785331081 ,6.114787387545562e-06  ,1.2229574775091123e-05 ,9.742436344524085  ,10.25707245057057  ,0.0016654495478984899
573  ,9.765625e-06   ,0.00246582031  ,9.743274594490808  ,10.25623224753977  ,9.743280650140932  ,10.256226191889592 ,6.055650178637961e-06  ,1.2111300357275923e-05 ,9.744936009559954  ,10.254570832457766 ,0.0016614150820046802
574  ,9.765625e-06   ,0.00247558594  ,9.745754070820224  ,10.253750818133703 ,9.745760067905065  ,10.25374482104881  ,5.997084892683802e-06  ,1.1994169785367603e-05 ,9.74741137312072   ,10.252093515820256 ,0.0016573023134469622
575  ,9.765625e-06   ,0.00248535156  ,9.74820955824386   ,10.251293377633608 ,9.748215497329813  ,10.2512874385476   ,5.939086008766026e-06  ,1.1878172017532052e-05 ,9.749862671370456  ,10.249640264493964 ,0.0016531131396444465
576  ,9.765625e-06   ,0.00249511719  ,9.750641288762735  ,10.248859694038464 ,9.750647170410723  ,10.248853812390424 ,5.881648039718357e-06  ,1.1763296079436714e-05 ,9.752290138178171  ,10.247210844609889 ,0.0016488494285749056
577  ,9.765625e-06   ,0.00250488281  ,9.753049492134153  ,10.246449537590967 ,9.753055316899664  ,10.246443712825403 ,5.824765564099721e-06  ,1.1649531128199442e-05 ,9.754694005140106  ,10.244805024571779 ,0.0016445130191886648
578  ,9.765625e-06   ,0.00251464844  ,9.75543439589339   ,10.244062680755844 ,9.755440164326544  ,10.244056912322632 ,5.7684332119833925e-06 ,1.1536866423966785e-05 ,9.757074501601837  ,10.242422575034068 ,0.0016401057217763082
579  ,9.765625e-06   ,0.00252441406  ,9.757796225375186  ,10.241698898198353 ,9.757801938020787  ,10.241693185552696 ,5.71264565607521e-06   ,1.142529131215042e-05  ,9.759431854680127  ,10.240063268879986 ,0.0016356293183665827
580  ,9.765625e-06   ,0.00253417969  ,9.76013520373503   ,10.239357966763004 ,9.76014086113261   ,10.23935230936537  ,5.657397633029859e-06  ,1.1314795266059718e-05 ,9.761766289284605  ,10.237726881199908 ,0.0016310855630958798
581  ,9.765625e-06   ,0.00254394531  ,9.762451551970235  ,10.237039665452485 ,9.762457154654102  ,10.237034062768561 ,5.602683923910945e-06  ,1.120536784782189e-05  ,9.764078028139203  ,10.235413189269899 ,0.0016264761825866003
582  ,9.765625e-06   ,0.00255371094  ,9.764745488940807  ,10.23474377540679  ,9.764751037440114  ,10.234738226907432 ,5.548499357743708e-06  ,1.1096998715487416e-05 ,9.766367291803403  ,10.233121972530482 ,0.001621802876307754
583  ,9.765625e-06   ,0.00256347656  ,9.76701723139012   ,10.232470079882543 ,9.767022726228888  ,10.23246458504372  ,5.494838822173165e-06  ,1.098967764434633e-05  ,9.768634298693264  ,10.230853012565593 ,0.0016170673169497718
